action,source_ip_entropy,requests_per_min,distinct_resources_touched,is_public_acl,iam_wildcard_permissions,data_transfer_mb,new_role_assumed,off_hours,mfa_present,label,event_id,resource_type,account_id
GetObject,2.349180595328437,6,2,0,0,1.8972388821077213,0,1,1,0,EVT-005201,EC2,325508
ConsoleLogin,1.9799232751851596,1,2,0,0,2.1947967813257687,0,0,1,0,EVT-005202,EC2,209770
GetObject,2.487662399420323,2,1,0,0,6.236902967463536,0,0,0,0,EVT-005203,IAM,329371
PutObject,2.2133814540581676,6,1,0,0,1.1620364013414108,0,1,1,0,EVT-005204,Lambda,544882
InvokeFunction,1.786330826892037,7,2,0,0,9.45041526807652,0,0,1,0,EVT-005205,IAM,217119
PutObject,1.7096256586788334,2,1,0,0,5.125305063839024,0,0,1,0,EVT-005206,Lambda,668137
InvokeFunction,2.311904233904145,0,2,0,0,6.452248535010239,0,0,1,0,EVT-005207,EC2,594097
DescribeInstances,2.4483362605612666,2,2,0,0,1.3147419670722302,0,0,1,0,EVT-005208,IAM,309752
RunInstances,1.9734677595967816,4,1,0,0,15.04631502247056,0,0,1,0,EVT-005209,Lambda,365836
CopyObject,2.096391559816703,4,1,0,0,2.606016406375482,0,0,0,0,EVT-005210,S3,566963
ConsoleLogin,2.044896385709018,3,2,0,0,2.3590905204612778,0,0,1,0,EVT-005211,IAM,469311
PutObject,2.0886349343184367,3,2,0,0,2.394029984026193,0,0,1,0,EVT-005212,EC2,468381
CopyObject,1.9608315648427272,8,2,0,0,10.388619588827225,0,0,0,0,EVT-005213,Lambda,207035
GetObject,2.071493772454651,5,1,0,0,23.207582519393206,0,0,0,0,EVT-005214,EKS,265675
AttachRolePolicy,1.8807492338404344,2,3,1,1,0.4559077538064382,1,0,1,1,EVT-005215,S3,212612
PutBucketAcl,1.4887013160904279,2,2,0,1,3.5089910661967902,1,0,1,1,EVT-005216,EC2,342872
PutObject,1.7793375139837186,5,2,0,0,0.45364574891302795,0,0,1,0,EVT-005217,S3,461101
PutObject,2.3122248707716033,4,2,0,0,0.11599956581082005,0,0,1,0,EVT-005218,EKS,625911
GetCallerIdentity,1.7488583148637138,5,1,0,0,2.476629112577852,0,0,1,0,EVT-005219,EKS,685540
GetCallerIdentity,1.8022187263733556,3,1,0,0,1.5262978852277924,0,0,1,0,EVT-005220,IAM,388522
RunInstances,1.949196004465259,5,1,0,0,11.47711926630307,0,0,1,0,EVT-005221,Lambda,351053
GetObject,1.4685863781745514,5,2,0,0,14.439326947266249,0,0,1,0,EVT-005222,Lambda,275910
AttachRolePolicy,1.4050374646187072,5,2,0,0,1.6930830520480058,0,0,1,0,EVT-005223,EC2,612600
GetCallerIdentity,3.2402588787331776,5,2,0,0,15.891388960949232,0,0,1,0,EVT-005224,EC2,697897
ListBuckets,4.453362344702507,28,5,0,1,204.4778910386238,1,1,0,3,EVT-005225,Lambda,705913
RunInstances,2.77672728816058,5,1,0,0,1.2120751070912363,0,0,1,0,EVT-005226,IAM,341649
PutObject,1.3921896577296748,7,2,0,0,6.104417748260239,0,0,1,0,EVT-005227,Lambda,281090
PutBucketPolicy,1.9842913526160901,8,2,0,0,0.46877651553360145,0,0,1,0,EVT-005228,S3,697838
DescribeInstances,2.5535620244109603,2,2,0,0,1.8529298347662602,0,0,1,0,EVT-005229,EKS,125294
InvokeFunction,2.5841552470160094,4,2,0,0,1.3891766630330653,0,0,1,0,EVT-005230,Lambda,378490
ListBuckets,1.9852544388091895,11,1,0,0,1.3156446520464617,0,0,1,0,EVT-005231,IAM,219576
DescribeInstances,1.9942258086611533,3,2,0,0,11.29352775192164,0,0,1,0,EVT-005232,EKS,455888
InvokeFunction,2.352676755727991,4,1,0,0,4.392929876469974,0,0,1,0,EVT-005233,IAM,679840
ListBuckets,1.1193570991056432,4,1,0,0,6.024184058396765,0,0,1,0,EVT-005234,S3,144790
ConsoleLogin,2.6707861637954076,7,1,0,0,7.147677214062824,0,0,1,0,EVT-005235,S3,286558
DeleteTrail,2.449642713583816,5,2,0,0,1.5502219775044765,0,0,1,0,EVT-005236,EC2,125591
AttachRolePolicy,1.7541190329936958,2,2,0,0,0.539814610434052,0,0,1,0,EVT-005237,IAM,616562
DescribeInstances,2.017816083134417,3,1,0,0,5.093501369282887,0,0,1,0,EVT-005238,Lambda,175551
CreateAccessKey,1.5136806805964498,10,2,0,0,6.06835509627592,0,1,1,0,EVT-005239,EC2,623181
GetObject,1.9542711327981008,4,2,0,0,1.2483367275285366,0,1,1,0,EVT-005240,IAM,306293
GetObject,1.8903870948697126,6,1,0,0,2.6213706086473416,0,0,1,0,EVT-005241,EKS,112962
PutObject,2.2328223299381054,3,2,0,0,8.740227065590865,0,0,1,0,EVT-005242,Lambda,397501
InvokeFunction,2.176249350301813,4,1,0,0,6.744825305992286,0,1,1,0,EVT-005243,Lambda,540613
RunInstances,1.603959323630129,5,1,0,0,1.4757151793214098,0,0,1,0,EVT-005244,S3,235175
GetObject,1.2543591871391424,3,2,0,0,2.715162605117734,0,0,1,0,EVT-005245,Lambda,426039
PutObject,1.808126657786747,9,2,0,0,21.371692749549112,0,0,1,0,EVT-005246,S3,331358
RunInstances,1.721868896374453,6,1,0,0,0.5844557739195485,0,0,0,0,EVT-005247,Lambda,474832
PutObject,1.5111982452160828,6,2,0,0,2.824462921522921,0,0,1,0,EVT-005248,EKS,217908
AssumeRole,1.6122405689045518,4,1,0,0,3.8814737678352875,0,1,1,0,EVT-005249,S3,362260
AssumeRole,2.493443426333953,4,2,0,0,1.1467945875681194,0,1,1,0,EVT-005250,Lambda,644860
PutObjectAcl,2.030478283630192,5,2,0,0,0.2827636386009761,0,0,1,0,EVT-005251,EC2,175271
GetCallerIdentity,1.898802894233961,5,2,0,0,10.658381467044261,0,0,1,0,EVT-005252,Lambda,257155
GetCallerIdentity,2.1417677621318836,7,2,0,0,5.7732586737715135,0,0,1,0,EVT-005253,IAM,183143
CreateAccessKey,4.437532043210428,17,14,0,0,13.699629697184575,1,1,1,2,EVT-005254,EKS,734988
GetCallerIdentity,5.078895729489665,26,9,0,0,16.473692507265113,1,1,1,2,EVT-005255,IAM,705913
PutObject,2.0668771425919945,5,1,0,0,8.690919199855129,0,0,1,0,EVT-005256,EC2,348527
PutBucketAcl,2.419305750556324,6,2,0,0,1.8480254694227938,0,0,1,0,EVT-005257,EKS,115608
PutBucketPolicy,2.5723447509195787,4,1,1,1,4.943343096806394,1,0,1,1,EVT-005258,S3,116693
AssumeRole,4.654795505909067,18,11,0,1,15.102285399771349,1,0,1,2,EVT-005259,Lambda,735922
PutBucketAcl,2.2401464950447965,2,1,0,0,4.530704888583811,0,0,1,0,EVT-005260,Lambda,256867
RunInstances,2.245395947742014,4,2,0,0,1.7860608801097324,0,0,1,0,EVT-005261,S3,548229
AttachRolePolicy,1.5020356515922435,6,2,0,0,0.700473832133371,0,0,0,0,EVT-005262,EC2,493201
GetObject,1.2458637331402498,6,2,0,0,0.1496276347911653,0,1,1,0,EVT-005263,IAM,447351
AssumeRole,4.683479067811328,20,10,0,1,5.943989989580137,0,1,0,2,EVT-005264,IAM,723547
PutObject,1.9368740721129216,4,2,0,0,2.9727051797349233,0,0,1,0,EVT-005265,IAM,268793
GetObject,2.4702401352923404,8,1,0,0,0.13763356156649564,0,0,1,0,EVT-005266,EKS,655191
CreateAccessKey,2.0774879279918386,3,1,0,0,24.047585119189314,0,1,1,0,EVT-005267,Lambda,327761
DescribeInstances,1.553549030836321,4,2,0,0,0.2643389715269454,0,0,1,0,EVT-005268,S3,456910
GetObject,1.9292159061921001,3,1,0,0,2.40044846609262,0,0,1,0,EVT-005269,Lambda,453179
PutObject,2.0722980223753567,6,1,0,0,0.33879322145466906,0,0,1,0,EVT-005270,S3,648772
GetObject,2.0904432040177485,3,2,0,0,0.7793680810472202,0,0,1,0,EVT-005271,Lambda,481054
RunInstances,1.7227252215430218,2,1,0,0,20.266148684100568,0,0,1,0,EVT-005272,S3,366171
PutBucketPolicy,2.2049461995271673,5,3,0,1,0.10535805825558207,0,0,0,1,EVT-005273,EKS,616476
ListBuckets,1.7331466455763103,7,2,0,0,2.8914876079553773,0,0,1,0,EVT-005274,IAM,490619
GetObject,1.9273398153003065,5,1,0,0,1.4206191355700561,0,0,0,0,EVT-005275,S3,316246
CreateAccessKey,4.09883386686213,15,7,0,1,4.39791508025205,1,1,0,2,EVT-005276,EKS,746273
DescribeInstances,2.0718415367389533,6,1,0,0,18.58515635377197,0,0,1,0,EVT-005277,EKS,120009
ListBuckets,2.825353271641796,7,1,0,0,7.374673095996122,0,0,1,0,EVT-005278,EC2,537385
DescribeInstances,2.4415083050716735,4,2,0,0,0.42109571095318016,0,0,1,0,EVT-005279,EC2,573278
AttachRolePolicy,2.0145108759322343,2,3,1,1,3.612147980086358,1,0,1,1,EVT-005280,EKS,307125
InvokeFunction,2.6279993939995787,4,1,0,0,1.25068481706633,0,0,1,0,EVT-005281,EKS,460366
GetObject,1.4301168347701054,3,1,0,0,0.4854082324477943,0,0,1,0,EVT-005282,S3,526316
AssumeRole,1.9884386940622694,1,1,0,0,0.6496362723265412,0,1,1,0,EVT-005283,S3,562823
ListBuckets,2.0667498664560573,3,2,0,0,7.225746106810167,0,0,1,0,EVT-005284,Lambda,658944
CopyObject,1.9666797876408653,3,2,0,0,3.830323257002932,0,0,1,0,EVT-005285,Lambda,457491
CreateAccessKey,4.544675539030236,11,6,0,1,11.225828713720887,1,0,0,2,EVT-005286,IAM,713522
PutObjectAcl,1.9437013805628516,5,1,1,1,3.3054429937228362,0,1,1,1,EVT-005287,Lambda,301602
PutBucketPolicy,2.176063091834643,6,1,1,1,4.455148061762346,0,1,0,1,EVT-005288,S3,371981
ConsoleLogin,2.289790180066085,7,2,0,0,0.774717010503953,0,1,1,0,EVT-005289,S3,397160
ConsoleLogin,1.8054941268835392,3,2,0,0,2.094927787011445,0,0,1,0,EVT-005290,IAM,210286
RunInstances,1.325066226416788,1,2,0,0,11.259392823505586,0,1,1,0,EVT-005291,S3,249106
CreateAccessKey,1.9708409581271475,4,1,0,0,1.4326528915460313,0,0,1,0,EVT-005292,EKS,222082
GetObject,1.6028999501775056,3,2,0,0,17.141521775136194,0,1,1,0,EVT-005293,Lambda,413571
AssumeRole,1.3423948299389319,3,1,0,0,3.3654633319962146,0,0,1,0,EVT-005294,IAM,357329
AttachRolePolicy,2.160123963323869,4,1,0,0,3.379720835948659,0,0,1,0,EVT-005295,S3,410522
PutObject,2.038839548920283,3,1,0,0,5.789879687558793,0,0,1,0,EVT-005296,IAM,146185
CreateAccessKey,3.988301138743614,20,9,0,1,2.189685282752034,1,1,0,2,EVT-005297,S3,735922
CreateAccessKey,2.4673955723313874,4,2,0,0,9.319745042432402,0,0,0,0,EVT-005298,S3,587257
DescribeInstances,2.0193683029363108,3,1,0,0,3.3427976675386812,0,0,1,0,EVT-005299,Lambda,629720
ConsoleLogin,2.5125161424678826,3,2,0,0,9.01010800857035,0,0,1,0,EVT-005300,EC2,568855
CreateAccessKey,3.5398963159802417,16,10,0,0,34.13070838698257,1,0,0,2,EVT-005301,Lambda,723115
ListBuckets,1.2763988662342292,3,1,0,0,2.232894177185055,0,0,1,0,EVT-005302,Lambda,517368
PutObjectAcl,1.7378986317272713,5,2,0,0,0.0013057681091355022,0,0,1,1,EVT-005303,EC2,348606
InvokeFunction,2.1811914077278307,3,1,0,0,8.419686942140403,0,0,1,0,EVT-005304,EC2,171125
PutObject,1.8946101183777024,7,1,0,0,2.9569082207940625,0,0,1,0,EVT-005305,IAM,203067
DescribeInstances,2.4445918242375164,2,2,0,0,4.048906998936143,0,0,1,0,EVT-005306,EC2,293989
PutBucketPolicy,2.70696833712147,4,3,1,0,0.8751268691147325,0,1,1,1,EVT-005307,EKS,251950
GetCallerIdentity,1.990801609557977,5,1,0,0,5.333003012398864,0,1,1,0,EVT-005308,IAM,293116
AssumeRole,2.1572563612589697,5,2,0,0,16.80954258159501,0,0,1,0,EVT-005309,IAM,401222
CopyObject,2.1607463948471883,2,2,0,0,4.900015758756616,0,0,1,0,EVT-005310,IAM,357336
PutBucketAcl,1.9288786080070333,5,3,1,0,0.6496352653315806,0,0,1,1,EVT-005311,S3,681967
GetCallerIdentity,4.024546885470383,21,14,0,1,24.973856516572845,1,1,1,2,EVT-005312,Lambda,769685
DescribeInstances,2.4342093075145885,5,1,0,0,5.5852966057280256,0,0,1,0,EVT-005313,Lambda,164029
PutBucketAcl,1.7839670242524157,3,2,1,1,4.22045738510184,0,0,1,1,EVT-005314,EC2,507383
PutObject,2.166227507446268,4,2,0,0,3.291800381130421,0,0,1,0,EVT-005315,EC2,231900
PutObject,2.2740195854602057,6,2,0,0,0.8325317897761286,0,0,0,0,EVT-005316,EKS,260562
GetCallerIdentity,1.726533812565998,3,2,0,0,4.974975228378495,0,1,1,0,EVT-005317,EKS,367272
ListBuckets,2.303110704374475,7,1,0,0,3.4172305173522193,0,0,1,0,EVT-005318,EKS,695453
PutBucketPolicy,2.1648563891987567,6,3,1,1,0.7296587420836581,0,0,1,1,EVT-005319,S3,674959
GetObject,1.4530025884488347,2,2,0,0,0.19523698290220315,0,0,1,0,EVT-005320,EKS,601343
GetCallerIdentity,1.5565332278259898,4,2,0,0,2.223434693206002,0,0,0,0,EVT-005321,Lambda,131407
AssumeRole,2.193781372181978,6,1,0,0,1.207169101478718,0,0,1,0,EVT-005322,S3,365689
PutBucketPolicy,1.2119740894464386,2,1,1,1,0.7409313446990755,0,1,1,1,EVT-005323,Lambda,586742
ListBuckets,1.9638841015572743,9,1,0,0,2.1365682882625694,0,0,0,0,EVT-005324,Lambda,510457
ListBuckets,1.7728596061366326,2,1,0,0,3.0348286089856447,0,1,1,0,EVT-005325,Lambda,317436
ListBuckets,1.5231587362190033,0,1,0,0,2.206337344743455,0,1,1,0,EVT-005326,EKS,169104
GetCallerIdentity,2.5332375896901094,1,1,0,0,0.9230278426393822,0,0,1,0,EVT-005327,EKS,386582
ListBuckets,1.6141117739034414,4,2,0,0,5.326078117443683,0,0,1,0,EVT-005328,Lambda,689798
CopyObject,2.5772395732780726,4,1,0,0,0.28653947024374593,0,1,1,0,EVT-005329,IAM,275622
AttachRolePolicy,2.248526669113399,1,1,0,1,3.931427910313123,0,0,1,1,EVT-005330,Lambda,196685
AttachRolePolicy,2.047202100576857,4,1,0,1,12.46623168526412,0,0,1,1,EVT-005331,EKS,588414
ConsoleLogin,1.4395653684010252,6,1,0,0,0.5182014480147299,0,0,1,0,EVT-005332,IAM,611571
CreateAccessKey,1.6943373986775072,3,1,0,0,0.5509722672442506,0,0,1,0,EVT-005333,Lambda,578008
ListBuckets,2.4654869286081262,5,1,0,0,2.088820482276531,0,0,1,0,EVT-005334,S3,385948
InvokeFunction,1.692634159404387,2,2,0,0,6.496825214631211,0,0,1,0,EVT-005335,EKS,380729
ListBuckets,5.325989864515773,28,8,0,0,282.572019154748,0,0,1,3,EVT-005336,EKS,753287
ListBuckets,2.3762775466321933,5,2,0,0,1.4962269236484032,0,0,1,0,EVT-005337,EC2,549057
AssumeRole,2.5409996520897478,1,1,0,0,0.17554978552651668,0,0,1,0,EVT-005338,EC2,143801
DescribeInstances,2.4071954863495653,2,2,0,0,24.050468295716595,0,0,1,0,EVT-005339,EKS,297523
DescribeInstances,1.5839011344762703,1,1,0,0,0.24793432708602237,0,0,1,0,EVT-005340,Lambda,150204
PutBucketPolicy,1.8375456077846,2,2,1,1,3.0534868761804037,1,0,1,1,EVT-005341,Lambda,405312
RunInstances,1.5094440673376388,4,1,0,0,20.21610082095512,0,0,1,0,EVT-005342,EC2,652223
AttachRolePolicy,1.9985557570049353,2,1,0,0,2.1608034539677834,0,0,1,0,EVT-005343,EKS,457574
AssumeRole,4.2564562576298375,18,10,0,1,0.3668670936002126,1,1,0,2,EVT-005344,Lambda,717111
InvokeFunction,4.898822761630069,28,3,0,0,1323.7639607478104,0,1,0,3,EVT-005345,S3,700897
DescribeInstances,1.883101182519105,4,1,0,0,5.867348799265604,0,1,1,0,EVT-005346,EKS,125446
InvokeFunction,1.4360722284208758,1,1,0,0,0.49325846239753496,0,0,1,0,EVT-005347,Lambda,347690
PutBucketAcl,2.5326093695686174,7,3,1,1,2.459313517615419,0,0,0,1,EVT-005348,EKS,453660
PutBucketPolicy,2.8890703963927007,1,1,1,1,1.822839373257335,1,1,0,1,EVT-005349,IAM,379474
AssumeRole,2.647693921357254,3,2,0,0,3.353848776951123,0,0,0,0,EVT-005350,IAM,375057
PutObject,2.5431110201216,2,1,0,0,4.2701648238116805,0,0,1,0,EVT-005351,Lambda,685451
GetCallerIdentity,3.699443228194866,19,12,0,0,6.764822815808474,1,1,0,2,EVT-005352,EC2,786551
GetCallerIdentity,2.7002540120559853,4,2,0,0,0.8344369977178965,0,0,1,0,EVT-005353,Lambda,220282
AttachRolePolicy,2.183372867594213,7,1,0,0,1.845167259716064,0,0,1,0,EVT-005354,EKS,372099
ConsoleLogin,1.7204946324740735,5,2,0,0,1.3043735440011663,0,0,1,0,EVT-005355,EKS,324484
RunInstances,1.6630707539198328,4,2,0,0,5.698188113890898,0,0,1,0,EVT-005356,S3,196338
GetCallerIdentity,1.8401872246237985,4,2,0,0,1.0579414444457358,0,0,0,0,EVT-005357,IAM,695409
PutObject,1.6223990514357771,4,2,0,0,0.8940117335375698,0,1,1,0,EVT-005358,S3,391888
PutObject,2.7297371140400246,2,2,0,0,0.2990601580806312,0,0,1,0,EVT-005359,IAM,397283
AssumeRole,1.6627038701649797,7,1,0,0,0.7391148671066625,0,0,1,0,EVT-005360,Lambda,643115
DescribeInstances,2.254325304875507,4,1,0,0,6.0213082234818796,0,0,1,0,EVT-005361,EKS,265848
PutBucketAcl,2.123265049519861,3,2,0,1,4.992691444026294,0,0,0,1,EVT-005362,EKS,251590
ListBuckets,1.9580853385408756,4,2,0,0,11.290715838999962,0,0,1,0,EVT-005363,IAM,621628
CreateAccessKey,2.937146703140324,16,6,0,0,1.2195018139082603,1,0,1,2,EVT-005364,S3,723115
GetCallerIdentity,1.4812301943653763,4,2,0,0,1.7625234156035399,0,1,1,0,EVT-005365,IAM,283191
GetCallerIdentity,3.610182947114702,18,12,0,0,7.1850196671469675,0,1,0,2,EVT-005366,S3,712630
GetObject,2.9063332093804584,3,1,0,0,10.170954970669438,0,0,1,0,EVT-005367,IAM,358206
PutBucketAcl,2.172236564754092,6,2,0,0,13.282089488515288,0,0,1,0,EVT-005368,S3,261649
PutBucketAcl,1.4091015074527693,1,1,0,0,21.02763103665349,0,0,1,0,EVT-005369,Lambda,263360
ListBuckets,2.489225489059119,1,2,0,0,1.1335540523185608,0,0,1,0,EVT-005370,Lambda,323162
DeleteTrail,1.8257541401720556,3,1,0,0,15.212229669948956,0,0,1,0,EVT-005371,EKS,256754
ListBuckets,2.9177118298377724,3,1,0,0,4.112385066434222,0,0,1,0,EVT-005372,EC2,383467
GetObject,1.4630582650135193,4,1,0,0,0.35844423185190094,0,0,1,0,EVT-005373,S3,586973
GetCallerIdentity,2.2519729330161438,1,2,0,0,3.012052549538991,0,0,1,0,EVT-005374,EC2,300797
RunInstances,1.3454518622546647,1,1,0,0,2.4857917270714465,0,0,1,0,EVT-005375,S3,264645
PutBucketAcl,2.385040506457724,6,2,1,1,4.300371914753375,1,0,1,1,EVT-005376,EC2,211877
DescribeInstances,2.579064438657052,3,1,0,0,11.47767940817155,0,0,1,0,EVT-005377,EC2,356354
DescribeInstances,2.0773306559043845,6,2,0,0,5.176191312518635,0,0,1,0,EVT-005378,IAM,303823
AssumeRole,1.8171369838438576,3,1,0,0,0.3004290357075494,0,0,1,0,EVT-005379,EC2,339397
GetCallerIdentity,2.291375579245912,5,1,0,0,2.2187102622547745,0,0,1,0,EVT-005380,IAM,349064
RunInstances,1.226501376985832,9,2,0,0,13.003294475524891,0,0,1,0,EVT-005381,EC2,439859
GetObject,2.1222124035025662,3,2,0,0,8.419938767000936,0,0,1,0,EVT-005382,Lambda,393708
DescribeInstances,1.631782256787836,4,1,0,0,2.6526327040255273,0,0,1,0,EVT-005383,Lambda,216976
PutBucketPolicy,2.074209428187117,5,2,0,0,0.4675839903886397,0,0,1,0,EVT-005384,EKS,493232
GetCallerIdentity,2.3953137612410633,6,2,0,0,0.8046317451556719,0,1,1,0,EVT-005385,S3,439028
PutObject,2.0243750279483477,1,2,0,0,3.3847011218940457,0,0,1,0,EVT-005386,S3,543369
AssumeRole,2.0425944778410727,2,1,0,0,3.3168506044018082,0,0,1,0,EVT-005387,IAM,576362
GetCallerIdentity,5.051985262472638,19,11,0,1,8.351335375555033,1,1,0,2,EVT-005388,EKS,755187
PutBucketAcl,2.5605436306545317,3,1,0,0,6.5366882888456495,0,0,1,0,EVT-005389,EKS,595553
DescribeInstances,1.1479709424965918,5,1,0,0,2.229234466533706,0,0,1,0,EVT-005390,IAM,532631
AssumeRole,1.9126765833789976,4,2,0,0,1.973426339165413,0,1,1,0,EVT-005391,EKS,250578
AssumeRole,1.7249376822853353,6,2,0,0,5.2213437097038895,0,1,1,0,EVT-005392,S3,168736
PutBucketAcl,2.1767517751529994,4,2,0,0,1.8405462605698233,0,0,1,0,EVT-005393,IAM,469145
GetObject,1.9154548036547554,4,2,0,0,3.8171075183893355,0,0,1,0,EVT-005394,EC2,208732
RunInstances,1.8582818283583977,4,2,0,0,3.319590621612786,0,0,1,0,EVT-005395,EC2,210339
GetCallerIdentity,1.868675023863047,4,1,0,0,5.398091847088571,0,0,1,0,EVT-005396,Lambda,497983
PutObject,2.3866324209347933,3,2,0,0,7.411906909587611,0,0,1,0,EVT-005397,IAM,472002
GetCallerIdentity,1.0284438763626538,3,1,0,0,4.730232478355992,0,1,1,0,EVT-005398,IAM,205026
PutBucketAcl,1.7426400515145153,2,2,1,1,1.235586839977429,0,0,0,1,EVT-005399,EKS,651423
AssumeRole,2.4745763888479217,7,1,0,0,4.400109614370749,0,0,1,0,EVT-005400,IAM,154814
PutBucketAcl,1.3974795164360778,2,2,0,0,0.6811222963054451,0,0,1,0,EVT-005401,EKS,622704
CreateAccessKey,2.0909937073487774,5,1,0,0,6.9925627165419275,0,0,1,0,EVT-005402,IAM,586455
RunInstances,2.102393961052138,0,1,0,0,15.74220093683534,0,0,1,0,EVT-005403,S3,464854
AttachRolePolicy,3.106970158335333,1,2,0,0,13.697590806502468,0,0,1,0,EVT-005404,EC2,303593
PutObject,2.508220462415223,6,2,0,0,0.018049045648378895,0,0,1,0,EVT-005405,EKS,265963
PutObject,2.720361185486763,3,2,0,0,0.18360330658436189,0,0,1,0,EVT-005406,Lambda,431323
CopyObject,2.101676270623063,3,2,0,0,5.0285409102836,0,0,1,0,EVT-005407,S3,183356
CopyObject,4.870353202291904,25,6,0,0,171.4219934400695,1,1,0,3,EVT-005408,Lambda,786551
AttachRolePolicy,2.11306351609196,4,2,0,0,5.231106347058239,0,0,1,0,EVT-005409,EKS,569606
CreateAccessKey,4.323036689713196,15,11,0,1,5.048625089463938,1,1,0,2,EVT-005410,EC2,714669
PutObject,1.7922037230742278,4,1,0,0,0.3469908737627243,0,0,1,0,EVT-005411,EKS,367548
PutBucketAcl,1.9593984529139101,4,2,0,0,1.6019756675468781,0,0,1,0,EVT-005412,EC2,420984
AttachRolePolicy,2.2811840143676907,4,1,1,1,0.6114630856828377,1,0,0,1,EVT-005413,EC2,339181
PutObjectAcl,2.6865805421812445,1,1,1,1,1.2108116003993092,0,1,1,1,EVT-005414,IAM,174729
GetObject,2.354260943118427,5,2,0,0,1.573377580959667,0,0,1,0,EVT-005415,S3,504848
PutObject,2.5913138357537964,3,2,0,0,4.205931507460728,0,1,1,0,EVT-005416,S3,507797
PutObject,2.3132468858134145,8,2,0,0,16.87076912750992,0,0,0,0,EVT-005417,IAM,163806
RunInstances,1.529171397739903,6,1,0,0,3.602973194419107,0,0,1,0,EVT-005418,IAM,303040
GetObject,2.242005575700648,2,2,0,0,7.331281977611486,0,1,1,0,EVT-005419,S3,127650
DescribeInstances,2.367413295077482,3,1,0,0,0.537970148821436,0,1,1,0,EVT-005420,IAM,302479
ListBuckets,2.1597414036589955,3,1,0,0,0.30347567959298,0,0,1,0,EVT-005421,EKS,535373
RunInstances,2.0012481048741777,1,1,0,0,0.014949028363469492,0,0,1,0,EVT-005422,Lambda,441516
PutBucketAcl,2.5638266299928527,6,2,0,0,1.407053393773143,0,0,1,0,EVT-005423,IAM,461065
PutBucketPolicy,2.117650923091664,1,2,1,0,0.03728199482665395,1,0,1,1,EVT-005424,Lambda,456825
PutObject,1.9153064789822423,4,1,0,0,1.2123281788807976,0,0,1,0,EVT-005425,EKS,312430
DescribeInstances,2.131649136796712,4,1,0,0,0.18297475230927068,0,0,1,0,EVT-005426,EC2,341505
PutObjectAcl,1.8263287530664964,3,1,1,1,4.150329019985573,1,1,0,1,EVT-005427,EC2,546693
ConsoleLogin,2.5012348802194655,4,2,0,0,3.2835939478590133,0,0,1,0,EVT-005428,EKS,530262
InvokeFunction,2.2099561457267978,5,1,0,0,0.02153590953461052,0,0,1,0,EVT-005429,EKS,366049
PutObject,2.067937524931199,3,2,0,0,3.0618423333314073,0,0,1,0,EVT-005430,Lambda,545343
CopyObject,1.698270561866559,5,2,0,0,18.327548493362464,0,0,1,0,EVT-005431,Lambda,575033
RunInstances,1.480780325449786,6,2,0,0,6.077216014323888,0,0,1,0,EVT-005432,EKS,342256
DescribeInstances,2.457452095812148,3,2,0,0,0.057737377023125896,0,0,1,0,EVT-005433,EC2,602537
DescribeInstances,2.1140495365369087,7,1,0,0,3.4189921196678745,0,0,1,0,EVT-005434,IAM,192287
GetObject,4.611076243722663,20,3,0,1,1045.1990570337116,0,0,0,3,EVT-005435,EC2,717111
CopyObject,1.5404516600276505,3,1,0,0,1.7582327242683202,0,1,1,0,EVT-005436,EKS,547929
RunInstances,1.8053491451418995,3,1,0,0,0.3579334065005263,0,0,1,0,EVT-005437,EC2,432386
GetObject,5.240251791879129,37,5,0,1,252.4672584446288,1,0,0,3,EVT-005438,EC2,714669
AssumeRole,1.3356532496791667,4,2,0,0,4.754032809448404,0,0,1,0,EVT-005439,IAM,659876
GetObject,2.1010197620634274,6,1,0,0,4.580194004225194,0,0,1,0,EVT-005440,S3,218218
PutBucketAcl,2.271550495037979,4,2,0,0,2.299142624773893,0,0,0,1,EVT-005441,EKS,143204
PutBucketPolicy,2.453723678431779,4,2,0,0,2.4457395045264887,0,1,1,1,EVT-005442,S3,129626
GetCallerIdentity,2.17538751142263,5,2,0,0,4.2657931411052195,0,1,1,0,EVT-005443,Lambda,176082
GetObject,2.0200977592832987,3,1,0,0,16.459887782905128,0,0,1,0,EVT-005444,S3,421852
RunInstances,2.3078134264098598,6,2,0,0,3.473342777990418,0,0,1,0,EVT-005445,IAM,574799
RunInstances,1.7425552716636532,3,1,0,0,5.770594231126575,0,0,0,0,EVT-005446,EKS,596534
CopyObject,1.826290313325316,8,1,0,0,3.661716426367589,0,0,1,0,EVT-005447,Lambda,537498
DescribeInstances,2.0468694716153024,4,2,0,0,2.261317792339618,0,0,1,0,EVT-005448,EC2,273688
CreateAccessKey,3.6523018743085336,17,7,0,1,14.216061482018091,1,1,0,2,EVT-005449,EKS,713522
AssumeRole,2.3346622378182387,5,1,0,0,1.4229029065701444,0,0,1,0,EVT-005450,EKS,355680
ListBuckets,3.803234974566605,25,8,0,0,814.1625017027795,1,0,0,3,EVT-005451,IAM,773194
PutBucketPolicy,1.871844890880607,2,2,0,1,1.2704891883689124,0,1,1,1,EVT-005452,S3,128409
RunInstances,1.8091204520909139,3,2,0,0,2.9658364514719446,0,1,1,0,EVT-005453,Lambda,419620
AttachRolePolicy,2.089378566562006,2,1,0,0,5.103514284260477,0,0,1,0,EVT-005454,IAM,557939
